,SA1_7DIGIT,Neighbour
11244,1107921,1107920
11245,1107921,1107935
11246,1107921,1107932
11247,1107922,1107835
11248,1107922,1107927
11249,1107922,1107739
11250,1107922,1107834
11251,1107922,1107916
11252,1107922,1107926
11253,1107922,1107738
11254,1107923,1107423
11255,1107923,1106011
11256,1107923,1107809
11257,1107923,1107913
11258,1107923,1107924
11259,1107923,1107925
11260,1107924,1107835
11261,1107924,1107845
11262,1107924,1107831
11263,1107924,1107809
11264,1107924,1107923
11265,1107924,1107925
11266,1107924,1107928
11267,1107924,1107931
11268,1107925,1110609
11269,1107925,1107423
11270,1107925,1107923
11271,1107925,1107924
11272,1107925,1107931
11273,1107926,1107927
11274,1107926,1107911
11275,1107926,1107916
11276,1107926,1107922
11277,1107926,1107907
11278,1107926,1107929
11279,1107926,1107616
11280,1107927,1107835
11281,1107927,1107930
11282,1107927,1107922
11283,1107927,1107926
11284,1107927,1107929
11285,1107928,1107835
11286,1107928,1107924
11287,1107928,1107930
11288,1107928,1107931
11289,1107928,1107936
11290,1107929,1107927
11291,1107929,1107930
11292,1107929,1107935
11293,1107929,1107909
11294,1107929,1107926
11295,1107929,1107907
11296,1107929,1107908
11297,1107930,1107835
11298,1107930,1107927
11299,1107930,1107928
11300,1107930,1107935
11301,1107930,1107936
11302,1107930,1107929
11303,1107931,1110609
11304,1107931,1107924
11305,1107931,1107925
11306,1107931,1107928
11307,1107931,1107936
11308,1107931,1107933
11309,1107932,1107921
11310,1107932,1107920
11311,1107932,1107935
11312,1107932,1107936
11313,1107932,1107933
11314,1107932,1107910
11315,1107932,1107934
11316,1107933,1110609
11317,1107933,1107931
11318,1107933,1107936
11319,1107933,1107932
11320,1107933,1107934
11321,1107933,1110611
11322,1107934,1107933
11323,1107934,1110303
11324,1107934,1110613
11325,1107934,1106811
11326,1107934,1107910
11327,1107934,1107932
11328,1107934,1110614
11329,1107934,1110611
11330,1107934,1107901
11331,1107934,1106809
11332,1107934,1106810
11333,1107935,1107903
11334,1107935,1107919
11335,1107935,1107921
11336,1107935,1107920
11337,1107935,1107930
11338,1107935,1107936
11339,1107935,1107909
11340,1107935,1107910
11341,1107935,1107932
11342,1107935,1107929
11343,1107936,1107920
11344,1107936,1107930
11345,1107936,1107928
11346,1107936,1107935
11347,1107936,1107931
11348,1107936,1107933
11349,1107936,1107932
11350,1108001,1108016
11351,1108001,1108053
11352,1108001,1108036
11353,1108001,1108003
11354,1108001,1108041
11355,1108001,1108017
11356,1108001,1108018
11357,1108002,1108134
11358,1108002,1108133
11359,1108002,1108014
11360,1108002,1108010
11361,1108002,1108019
11362,1108002,1108007
11363,1108002,1108006
11364,1108002,1108015
11365,1108002,1108055
11366,1108003,1108001
11367,1108003,1108036
11368,1108003,1108041
11369,1108004,1108016
11370,1108004,1108050
11371,1108004,1108020
11372,1108004,1108022
11373,1108004,1108023
11374,1108004,1108017
11375,1108004,1108042
11376,1108004,1108044
11377,1108005,1108031
11378,1108005,1108032
11379,1108005,1108050
11380,1108005,1108020
11381,1108005,1108037
11382,1108006,1108007
11383,1108006,1108002
11384,1108006,1108015
11385,1108007,1108013
11386,1108007,1108008
11387,1108007,1108014
11388,1108007,1108002
11389,1108007,1108006
11390,1108007,1108015
11391,1108008,1108013
11392,1108008,1108009
11393,1108008,1108014
11394,1108008,1108019
11395,1108008,1108007
11396,1108009,1108013
11397,1108009,1108011
11398,1108009,1108012
11399,1108009,1108008
11400,1108009,1108010
11401,1108009,1108019
11402,1108010,1108048
11403,1108010,1108009
11404,1108010,1108011
11405,1108010,1108019
11406,1108010,1108002
11407,1108010,1108055
11408,1108011,1108048
11409,1108011,1108009
11410,1108011,1108012
11411,1108011,1108010
11412,1108012,1108013
11413,1108012,1108048
11414,1108012,1108047
11415,1108012,1108009
11416,1108012,1108011
11417,1108012,1108049
11418,1108013,1108151
11419,1108013,1108141
11420,1108013,1108139
11421,1108013,1108134
11422,1108013,1108009
11423,1108013,1108012
11424,1108013,1108008
11425,1108013,1108007
11426,1108013,1108049
11427,1108013,1108015
11428,1108014,1108008
11429,1108014,1108019
11430,1108014,1108007
11431,1108014,1108002
11432,1108015,1108013
11433,1108015,1108134
11434,1108015,1108007
11435,1108015,1108002
11436,1108015,1108006
11437,1108016,1108043
11438,1108016,1108053
11439,1108016,1108001
11440,1108016,1108004
11441,1108016,1108017
11442,1108016,1108044
11443,1108017,1108016
11444,1108017,1108001
11445,1108017,1108004
11446,1108017,1108023
11447,1108017,1108018
11448,1108018,1108001
11449,1108018,1108041
11450,1108018,1108023
11451,1108018,1108017
11452,1108019,1108009
11453,1108019,1108008
11454,1108019,1108014
11455,1108019,1108010
11456,1108019,1108002
11457,1108020,1108038
11458,1108020,1108005
11459,1108020,1108050
11460,1108020,1108037
11461,1108020,1108021
11462,1108020,1108022
11463,1108020,1108004
11464,1108021,1108039
11465,1108021,1108038
11466,1108021,1108024
11467,1108021,1108020
11468,1108021,1108022
11469,1108021,1108023
11470,1108022,1108024
11471,1108022,1108020
11472,1108022,1108021
11473,1108022,1108004
11474,1108022,1108023
11475,1108023,1108024
11476,1108023,1108041
11477,1108023,1108026
11478,1108023,1108021
11479,1108023,1108022
11480,1108023,1108004
11481,1108023,1108017
11482,1108023,1108018
11483,1108024,1108040
11484,1108024,1108039
11485,1108024,1108041
11486,1108024,1108026
11487,1108024,1108021
11488,1108024,1108022
11489,1108024,1108023
11490,1108025,1108034
11491,1108025,1108033
11492,1108025,1108053
11493,1108025,1108054
11494,1108026,1108024
11495,1108026,1108041
11496,1108026,1108023
11497,1108027,1108036
11498,1108027,1108152
11499,1108027,1108028
11500,1108027,1108040
11501,1108027,1108029
11502,1108027,1108030
11503,1108027,1108041
11504,1108027,1108055
11505,1108027,1108051
11506,1108028,1108027
11507,1108028,1108040
11508,1108028,1108029
11509,1108028,1108039
11510,1108028,1108038
11511,1108029,1108027
11512,1108029,1108028
11513,1108029,1108039
11514,1108029,1108030
11515,1108029,1108038
11516,1108029,1108037
11517,1108030,1108027
11518,1108030,1108029
11519,1108030,1108038
11520,1108030,1108051
11521,1108030,1108031
11522,1108030,1108037
11523,1108031,1108030
11524,1108031,1108051
11525,1108031,1108032
11526,1108031,1108005
11527,1108031,1108037
11528,1108032,1108051
11529,1108032,1108031
11530,1108032,1108005
11531,1108032,1108050
11532,1108033,1108025
11533,1108033,1108034
11534,1108033,1108053
11535,1108033,1108054
11536,1108034,1108025
11537,1108034,1108033
11538,1108034,1108053
11539,1108036,1108053
11540,1108036,1108054
11541,1108036,1108001
11542,1108036,1108003
11543,1108036,1108127
11544,1108036,1108152
11545,1108036,1108143
11546,1108036,1108027
11547,1108036,1108041
11548,1108037,1108029
11549,1108037,1108030
11550,1108037,1108038
11551,1108037,1108031
11552,1108037,1108005
11553,1108037,1108020
11554,1108038,1108028
11555,1108038,1108029
11556,1108038,1108039
11557,1108038,1108030
11558,1108038,1108020
11559,1108038,1108037
11560,1108038,1108021
11561,1108039,1108028
11562,1108039,1108040
11563,1108039,1108029
11564,1108039,1108038
11565,1108039,1108024
11566,1108039,1108021
11567,1108040,1108027
11568,1108040,1108028
11569,1108040,1108039
11570,1108040,1108024
11571,1108040,1108041
11572,1108041,1108001
11573,1108041,1108036
11574,1108041,1108003
11575,1108041,1108027
11576,1108041,1108040
11577,1108041,1108024
11578,1108041,1108026
11579,1108041,1108023
11580,1108041,1108018
11581,1108042,1108043
11582,1108042,1108053
11583,1108042,1108050
11584,1108042,1108004
11585,1108042,1108044
11586,1108043,1108016
11587,1108043,1108053
11588,1108043,1108042
11589,1108043,1108044
11590,1108044,1108043
11591,1108044,1108016
11592,1108044,1108004
11593,1108044,1108042
11594,1108046,1108047
11595,1108046,1108052
11596,1108046,1108049
11597,1108046,1108055
11598,1108047,1108048
11599,1108047,1108046
11600,1108047,1108012
11601,1108047,1108052
11602,1108047,1108049
11603,1108047,1108055
11604,1108048,1108047
11605,1108048,1108011
11606,1108048,1108012
11607,1108048,1108010
11608,1108048,1108052
11609,1108048,1108055
11610,1108049,1108151
11611,1108049,1108152
11612,1108049,1108013
11613,1108049,1108047
11614,1108049,1108046
11615,1108049,1108012
11616,1108049,1108055
11617,1108050,1108053
11618,1108050,1108051
11619,1108050,1108032
11620,1108050,1108005
11621,1108050,1108020
11622,1108050,1108004
11623,1108050,1108042
11624,1108051,1108053
11625,1108051,1108027
11626,1108051,1108030
11627,1108051,1108055
11628,1108051,1108031
11629,1108051,1108032
11630,1108051,1108050
11631,1108052,1108048
11632,1108052,1108047
11633,1108052,1108046
11634,1108052,1108055
11635,1108053,1108125
11636,1108053,1108025
11637,1108053,1108043
11638,1108053,1108034
11639,1108053,1108033
11640,1108053,1108016
11641,1108053,1108054
11642,1108053,1108001
11643,1108053,1108036
11644,1108053,1108124
11645,1108053,1108133
11646,1108053,1108055
11647,1108053,1108051
11648,1108053,1108050
11649,1108053,1108042
11650,1108054,1108125
11651,1108054,1108025
11652,1108054,1108033
11653,1108054,1108053
11654,1108054,1108126
11655,1108054,1108036
11656,1108054,1108127
11657,1108055,1108053
11658,1108055,1108152
11659,1108055,1108027
11660,1108055,1108133
11661,1108055,1108048
11662,1108055,1108047
11663,1108055,1108046
11664,1108055,1108010
11665,1108055,1108052
11666,1108055,1108049
11667,1108055,1108002
11668,1108055,1108051
11669,1108101,1108145
11670,1108101,1108143
11671,1108102,1108146
11672,1108102,1108127
11673,1108102,1108143
11674,1108103,1124508
11675,1108103,1124526
11676,1108103,1108104
11677,1108103,1119406
11678,1108103,1119420
11679,1108103,1119021
11680,1108104,1124526
11681,1108104,1108112
11682,1108104,1108103
11683,1108104,1124527
11684,1108104,1108123
11685,1108104,1108105
11686,1108104,1119021
11687,1108105,1108119
11688,1108105,1108112
11689,1108105,1108104
11690,1108105,1108113
11691,1108105,1108124
11692,1108105,1108134
11693,1108105,1108133
11694,1108105,1108711
11695,1108105,1108712
11696,1108105,1108107
11697,1108105,1108106
11698,1108105,1119021
11699,1108105,1118710
11700,1108105,1119022
11701,1108106,1108712
11702,1108106,1108105
11703,1108106,1108107
11704,1108107,1108108
11705,1108107,1108136
11706,1108107,1108137
11707,1108107,1108134
11708,1108107,1108712
11709,1108107,1108703
11710,1108107,1108105
11711,1108107,1108106
11712,1108107,1108138
11713,1108108,1108110
11714,1108108,1109115
11715,1108108,1108136
11716,1108108,1108114
11717,1108108,1108109
11718,1108108,1108703
11719,1108108,1108107
11720,1108108,1108603
11721,1108108,1108604
11722,1108108,1108608
11723,1108109,1108110
11724,1108109,1108108
11725,1108109,1108136
11726,1108109,1108140
11727,1108110,1109115
11728,1108110,1109117
11729,1108110,1108144
11730,1108110,1108147
11731,1108110,1108148
11732,1108110,1108108
11733,1108110,1108109
11734,1108110,1108140
11735,1108112,1108119
11736,1108112,1108104
11737,1108112,1108123
11738,1108112,1108113
11739,1108112,1108105
11740,1108113,1108112
11741,1108113,1108123
11742,1108113,1108125
11743,1108113,1108124
11744,1108113,1108105
11745,1108114,1108108
11746,1108115,1108117
11747,1108115,1108116
11748,1108115,1108118
11749,1108115,1108133
11750,1108116,1108115
11751,1108116,1108133
11752,1108117,1108115
11753,1108117,1108118
11754,1108117,1108124
11755,1108117,1108133
11756,1108118,1108117
11757,1108118,1108115
11758,1108118,1108133
11759,1108119,1108112
11760,1108119,1108105
11761,1108120,1108121
11762,1108120,1108128
11763,1108120,1108131
11764,1108121,1108120
11765,1108121,1108128
11766,1108121,1108131
11767,1108122,1124527
11768,1108122,1108128
11769,1108122,1108129
11770,1108122,1108123
11771,1108122,1108126
11772,1108122,1108127
11773,1108123,1108112
11774,1108123,1108104
11775,1108123,1124527
11776,1108123,1108113
11777,1108123,1108122
11778,1108123,1108125
11779,1108123,1108126
11780,1108124,1108113
11781,1108124,1108125
11782,1108124,1108053
11783,1108124,1108117
11784,1108124,1108133
11785,1108124,1108105
11786,1108125,1108123
11787,1108125,1108113
11788,1108125,1108053
11789,1108125,1108054
11790,1108125,1108126
11791,1108125,1108124
11792,1108126,1108123
11793,1108126,1108122
11794,1108126,1108125
11795,1108126,1108054
11796,1108126,1108127
11797,1108127,1108128
11798,1108127,1108146
11799,1108127,1108122
11800,1108127,1108054
11801,1108127,1108126
11802,1108127,1108036
11803,1108127,1108102
11804,1108127,1108143
11805,1108128,1108121
11806,1108128,1108120
11807,1108128,1108129
11808,1108128,1108146
11809,1108128,1108122
11810,1108128,1108127
11811,1108128,1108130
11812,1108128,1108132
11813,1108128,1108131
11814,1108129,1124527
11815,1108129,1108128
11816,1108129,1108223
11817,1108129,1108122
11818,1108129,1108130
11819,1108130,1108215
11820,1108130,1108128
11821,1108130,1108129
11822,1108130,1108223
11823,1108130,1108224
11824,1108130,1108131
11825,1108130,1108150
11826,1108131,1108215
11827,1108131,1108121
11828,1108131,1108120
11829,1108131,1108128
11830,1108131,1108145
11831,1108131,1108130
11832,1108131,1108230
11833,1108131,1108235
11834,1108131,1108132
11835,1108131,1108150
11836,1108132,1108128
11837,1108132,1108146
11838,1108132,1108145
11839,1108132,1108131
11840,1108133,1108053
11841,1108133,1108117
11842,1108133,1108116
11843,1108133,1108115
11844,1108133,1108118
11845,1108133,1108124
11846,1108133,1108134
11847,1108133,1108002
11848,1108133,1108105
11849,1108133,1108055
11850,1108134,1108013
11851,1108134,1108139
11852,1108134,1108133
11853,1108134,1108135
11854,1108134,1108002
11855,1108134,1108105
11856,1108134,1108107
11857,1108134,1108138
11858,1108134,1108015
11859,1108135,1108139
11860,1108135,1108134
11861,1108135,1108138
11862,1108136,1108139
11863,1108136,1108108
11864,1108136,1108109
11865,1108136,1108140
11866,1108136,1108107
11867,1108136,1108138
11868,1108137,1108107
11869,1108137,1108138
11870,1108138,1108139
11871,1108138,1108136
11872,1108138,1108137
11873,1108138,1108134
11874,1108138,1108135
11875,1108138,1108107
11876,1108139,1108151
11877,1108139,1108141
11878,1108139,1108152
11879,1108139,1108013
11880,1108139,1108136
11881,1108139,1108140
11882,1108139,1108134
11883,1108139,1108135
11884,1108139,1108138
11885,1108140,1108110
11886,1108140,1108152
11887,1108140,1108143
11888,1108140,1108144
11889,1108140,1108139
11890,1108140,1108136
11891,1108140,1108109
11892,1108141,1108151
11893,1108141,1108152
11894,1108141,1108013
11895,1108141,1108139
11896,1108143,1108101
11897,1108143,1108146
11898,1108143,1108145
11899,1108143,1108036
11900,1108143,1108127
11901,1108143,1108102
11902,1108143,1108152
11903,1108143,1108144
11904,1108143,1108140
11905,1108144,1108145
11906,1108144,1108110
11907,1108144,1108143
11908,1108144,1108149
11909,1108144,1108210
11910,1108144,1108140
11911,1108145,1108101
11912,1108145,1108146
11913,1108145,1108143
11914,1108145,1108144
11915,1108145,1108210
11916,1108145,1108235
11917,1108145,1108132
11918,1108145,1108131
11919,1108146,1108128
11920,1108146,1108145
11921,1108146,1108127
11922,1108146,1108102
11923,1108146,1108143
11924,1108146,1108132
11925,1108147,1108110
11926,1108147,1108148
11927,1108148,1108110
11928,1108148,1108147
11929,1108149,1108144
11930,1108150,1108130
