SA1_2016,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE.1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT,2PP
110011188,3280.28,0.5145,0.0693,0.0179,0.3421,0.1887,0.0995,0.0796,0.1121,0.3177,0.2018,0.3421,46,1408,580,195,1415,0.8,1.131,2.4,0.3112,0.5384,0.1009,0.3619,0.4895,0.0038,0.0027,0.0,0.0118,0.4049,0.0013,0.0058,0.0518,0.0017,0.0005,0.0018,0.131,0.0098,0.0,0.0015,0.0,0.0015,0.0027,0.0075,0.0035,0.0017,0.1148,0.0,0.0037,0.0017,0.0,0.0,0.0005,0.005,0.0306,0.0072,0.6504,0.0017,0.0,0.0012,0.006,0.0038,0.2395,0.2861,0.5113,0.422,0.3367,0.0791,0.0097,0.0711,0.0,0.2006,0.198,0.59,0.049,0.1021,0.2898,0.1001,0.1603,0.0015,0.0329,0.0789,0.0832,0.012,0.0296,0.0708,0.1512,0.1135,0.1682,0.1417,0.7769,0
110011189,6742.54,0.4997,0.0512,0.0133,0.2816,0.1749,0.0915,0.0893,0.1002,0.2857,0.2584,0.2816,48,1073,575,143,1330,0.7,1.052,2.3,0.255,0.568,0.0891,0.342,0.4758,0.0093,0.0031,0.0009,0.0047,0.3803,0.0012,0.0031,0.0378,0.0019,0.0,0.0012,0.1011,0.0093,0.0,0.0019,0.0,0.0016,0.0043,0.0081,0.0009,0.0022,0.1166,0.0,0.0,0.0016,0.0,0.0,0.0,0.005,0.0195,0.0,0.6799,0.0,0.0009,0.0,0.0022,0.0043,0.1821,0.2887,0.4541,0.4891,0.2123,0.0484,0.025,0.0783,0.0024,0.2462,0.2793,0.57,0.032,0.0934,0.232,0.0456,0.411,0.0048,0.0157,0.0464,0.0607,0.0102,0.0198,0.045,0.0688,0.0804,0.2091,0.1405,0.6783,0
110021190,5479.98,0.504,0.0658,0.0214,0.2392,0.1713,0.0971,0.0916,0.1051,0.2761,0.2583,0.2392,47,1083,478,200,1111,0.7,0.838,2.2,0.3231,0.4705,0.1135,0.416,0.4355,0.0068,0.0048,0.0,0.0093,0.4031,0.0036,0.0033,0.0533,0.0015,0.0012,0.0033,0.1161,0.0101,0.0007,0.002,0.0,0.0007,0.0019,0.0038,0.0012,0.0012,0.1165,0.0,0.0008,0.0015,0.0,0.0,0.0,0.007,0.0258,0.0379,0.6557,0.0027,0.0035,0.0008,0.0043,0.0066,0.1905,0.237,0.756,0.4275,0.26,0.1395,0.0201,0.0662,0.0099,0.2594,0.2863,0.479,0.081,0.1222,0.292,0.0388,0.1889,0.0053,0.0316,0.0658,0.0965,0.0084,0.0301,0.0748,0.0763,0.1266,0.1251,0.1168,0.7574,0
110021191,207.662,0.5206,0.0615,0.0365,0.2547,0.2033,0.1217,0.1098,0.1065,0.2352,0.2226,0.2547,41,1287,542,230,1228,0.8,0.971,2.4,0.3314,0.45,0.1172,0.4322,0.4916,0.0101,0.0093,0.0003,0.0074,0.4076,0.0134,0.006,0.0463,0.0018,0.0011,0.0023,0.1045,0.0117,0.0018,0.0019,0.0,0.0009,0.0025,0.0028,0.0027,0.0004,0.0977,0.0,0.0018,0.0019,0.0,0.0,0.0018,0.003,0.0217,0.0683,0.6977,0.0012,0.0003,0.0003,0.005,0.0025,0.2048,0.2607,0.8599,0.3367,0.2819,0.1993,0.0432,0.0609,0.0168,0.34,0.2676,0.528,0.076,0.1628,0.3448,0.0332,0.0403,0.0082,0.1358,0.0739,0.1376,0.0121,0.0298,0.056,0.0922,0.14,0.1016,0.1443,0.8267,0
110021192,9274.57,0.493,0.0679,0.0177,0.2152,0.1889,0.113,0.0845,0.1051,0.3026,0.2057,0.2152,45,953,434,130,1013,0.8,0.857,2.5,0.278,0.5126,0.1072,0.3805,0.4703,0.008,0.008,0.0,0.0084,0.3856,0.0019,0.0023,0.0641,0.0029,0.0023,0.0008,0.0946,0.0141,0.0006,0.0008,0.0,0.0025,0.0008,0.005,0.0021,0.0006,0.0983,0.0,0.0006,0.0015,0.0,0.0,0.0,0.0059,0.0372,0.0084,0.6533,0.0,0.0008,0.0006,0.0017,0.0025,0.1942,0.2595,0.5957,0.4526,0.2767,0.0424,0.0138,0.086,0.0232,0.2183,0.3065,0.478,0.085,0.0964,0.2465,0.0318,0.3213,0.0113,0.0613,0.0575,0.0838,0.0064,0.0188,0.0484,0.0709,0.1188,0.1315,0.1238,0.6873,0
110021193,8283.64,0.494,0.0372,0.0102,0.2343,0.1879,0.0897,0.0818,0.0979,0.2879,0.2542,0.2343,48,1034,484,140,1153,0.8,0.893,2.3,0.2895,0.5298,0.1161,0.354,0.476,0.0013,0.0033,0.0,0.006,0.417,0.0018,0.0023,0.0406,0.0013,0.0017,0.0015,0.0987,0.0094,0.0008,0.0005,0.0,0.0007,0.0013,0.001,0.001,0.0007,0.1084,0.0005,0.0008,0.0007,0.0,0.0,0.0,0.0042,0.0164,0.0224,0.7196,0.0,0.0012,0.0005,0.0028,0.001,0.1653,0.2692,0.5211,0.4877,0.2385,0.059,0.0063,0.0965,0.0054,0.2215,0.3117,0.513,0.053,0.1134,0.2637,0.0316,0.3512,0.0059,0.0381,0.0474,0.0622,0.0076,0.0237,0.0715,0.0813,0.1054,0.1718,0.1242,0.7131,0
110021194,7322.79,0.5092,0.0765,0.0246,0.2512,0.1568,0.0827,0.065,0.1002,0.32,0.2763,0.2512,53,1079,454,180,1015,0.7,0.767,2.1,0.3517,0.4773,0.109,0.4133,0.4021,0.0214,0.0033,0.0008,0.0092,0.381,0.0041,0.0044,0.0757,0.0018,0.0006,0.0021,0.1358,0.0237,0.0,0.0,0.0,0.0018,0.0029,0.0036,0.0021,0.0023,0.1083,0.0005,0.0005,0.0015,0.0008,0.0005,0.0005,0.006,0.0287,0.0178,0.6094,0.0005,0.0005,0.0,0.0062,0.0051,0.2403,0.2009,0.8589,0.4974,0.2289,0.0921,0.0153,0.0776,0.0168,0.2334,0.296,0.458,0.078,0.1024,0.2808,0.0411,0.2317,0.0131,0.033,0.0784,0.0957,0.0127,0.0195,0.0593,0.0758,0.1173,0.1249,0.124,0.7052,0
110031195,69.3971,0.5048,0.0593,0.0435,0.2572,0.209,0.116,0.1274,0.1245,0.2488,0.1741,0.2572,38,1300,667,195,1459,0.8,1.212,2.4,0.2682,0.4067,0.1232,0.4694,0.473,0.043,0.0113,0.0011,0.0044,0.3279,0.0043,0.0018,0.0283,0.0023,0.0012,0.0082,0.0901,0.0079,0.0004,0.0052,0.0,0.0011,0.0035,0.0028,0.0015,0.0005,0.0766,0.0034,0.0017,0.0022,0.0009,0.0004,0.0004,0.0041,0.0289,0.0741,0.6885,0.0028,0.008,0.0,0.0057,0.0024,0.1599,0.2713,0.9544,0.2597,0.2614,0.2038,0.0925,0.0553,0.0246,0.4099,0.287,0.551,0.076,0.1319,0.3036,0.0397,0.0971,0.003,0.0346,0.0789,0.1035,0.0109,0.0313,0.0771,0.1014,0.1156,0.1173,0.1376,0.8741,0
110031196,19811.1,0.4788,0.0427,0.022,0.268,0.2348,0.1174,0.1196,0.1262,0.2825,0.1214,0.268,37,975,682,100,1528,0.8,1.293,2.6,0.1885,0.4766,0.1351,0.3872,0.393,0.0967,0.0042,0.0006,0.0077,0.3464,0.0046,0.0037,0.0404,0.0017,0.0006,0.0007,0.1255,0.0061,0.0,0.0009,0.0,0.0009,0.0024,0.0029,0.0013,0.0009,0.0976,0.0007,0.0031,0.0007,0.0,0.0,0.0,0.0033,0.024,0.0,0.7067,0.0,0.0,0.0006,0.0006,0.0007,0.155,0.33,0.4891,0.3258,0.2039,0.0309,0.0213,0.1039,0.0455,0.4017,0.2691,0.622,0.043,0.101,0.2383,0.0404,0.4946,0.0032,0.0201,0.0402,0.0507,0.0044,0.0233,0.0326,0.0732,0.0543,0.1989,0.1524,0.7425,0
110031197,180.363,0.5149,0.0452,0.0219,0.2577,0.2105,0.1166,0.1239,0.1144,0.2601,0.174,0.2577,39,1517,650,230,1609,0.8,1.292,2.5,0.2935,0.4987,0.104,0.3972,0.5243,0.0098,0.006,0.0004,0.0092,0.3827,0.0067,0.0029,0.0321,0.0017,0.0006,0.0028,0.0945,0.005,0.0,0.0007,0.0006,0.0006,0.0013,0.0038,0.0024,0.0007,0.0839,0.0004,0.0013,0.0027,0.0013,0.0004,0.0006,0.0032,0.0184,0.037,0.6735,0.0028,0.0039,0.0,0.0038,0.0007,0.199,0.3011,0.613,0.3176,0.318,0.134,0.0477,0.0891,0.0145,0.3164,0.2512,0.592,0.06,0.1167,0.291,0.0519,0.0697,0.0542,0.0342,0.0634,0.1024,0.0101,0.0399,0.0643,0.0773,0.1157,0.1158,0.1769,0.8168,0
110031198,11965.6,0.484,0.0402,0.0096,0.2522,0.2209,0.0915,0.1075,0.1171,0.2932,0.1703,0.2522,41,1213,619,140,1485,0.8,1.198,2.5,0.2531,0.5237,0.1033,0.3746,0.485,0.0056,0.0052,0.0,0.0077,0.362,0.0023,0.0,0.0386,0.001,0.0,0.0,0.108,0.0048,0.0,0.0006,0.0,0.0,0.004,0.0025,0.0013,0.0006,0.0919,0.0,0.0013,0.0025,0.0006,0.0,0.0006,0.0035,0.0185,0.0363,0.7005,0.0008,0.0,0.0,0.0033,0.0019,0.1544,0.3119,0.4958,0.3753,0.2536,0.0474,0.0298,0.1363,0.0061,0.3254,0.2682,0.587,0.057,0.0959,0.2401,0.031,0.3873,0.0246,0.0222,0.0521,0.0763,0.0058,0.0227,0.0314,0.0618,0.0792,0.1742,0.1476,0.7533,0
110041199,90.1551,0.5104,0.0517,0.026,0.2483,0.2124,0.1122,0.1344,0.1126,0.2314,0.1978,0.2483,38,1517,617,250,1616,0.8,1.257,2.4,0.3017,0.4638,0.1228,0.4135,0.5143,0.0126,0.0091,0.0005,0.0081,0.3705,0.0055,0.0037,0.0457,0.0028,0.0003,0.0025,0.1076,0.0094,0.0014,0.0015,0.0,0.0024,0.0038,0.0042,0.0017,0.0009,0.0951,0.0,0.0035,0.0016,0.0005,0.0009,0.0008,0.0048,0.0316,0.0611,0.6935,0.0017,0.0015,0.0003,0.0037,0.0025,0.2077,0.3165,0.5896,0.3224,0.2995,0.2092,0.0365,0.0597,0.0119,0.3384,0.2709,0.571,0.059,0.1558,0.3676,0.0476,0.0414,0.1551,0.0563,0.0581,0.0959,0.0139,0.0309,0.0491,0.0831,0.1121,0.1073,0.1797,0.8189,0
110041200,5765.86,0.4762,0.0341,0.0123,0.245,0.1925,0.1161,0.0883,0.1202,0.3028,0.178,0.245,43,1213,606,180,1451,0.8,1.221,2.5,0.2484,0.5114,0.112,0.3755,0.5129,0.0039,0.0039,0.0007,0.0065,0.3852,0.0012,0.0036,0.0443,0.0039,0.0,0.0007,0.1178,0.0063,0.0007,0.0007,0.0,0.0,0.001,0.0029,0.0019,0.0007,0.0958,0.0,0.0022,0.001,0.0007,0.0,0.0007,0.0029,0.0121,0.0213,0.6888,0.0007,0.001,0.0,0.0044,0.0029,0.1949,0.265,0.6348,0.4091,0.2794,0.0809,0.0,0.0989,0.002,0.2694,0.2547,0.607,0.054,0.0936,0.2674,0.0266,0.3469,0.112,0.0333,0.037,0.0443,0.0099,0.0167,0.0344,0.0609,0.0781,0.1811,0.1843,0.7188,0
110041201,5077.84,0.4964,0.0445,0.0113,0.233,0.1876,0.0988,0.1006,0.1067,0.2853,0.2221,0.233,45,1153,533,180,1287,0.7,1.032,2.3,0.2793,0.4812,0.105,0.4138,0.5152,0.0183,0.0049,0.001,0.0072,0.3858,0.0018,0.0031,0.0312,0.0005,0.0009,0.0018,0.0959,0.0075,0.0008,0.0004,0.0,0.0025,0.0027,0.0033,0.0016,0.0009,0.1062,0.0,0.0005,0.0012,0.0,0.0,0.0,0.004,0.0191,0.0146,0.7045,0.0017,0.0008,0.0,0.0022,0.0022,0.1782,0.2712,0.6926,0.4126,0.2503,0.1046,0.0223,0.094,0.0154,0.2932,0.2791,0.522,0.074,0.1188,0.2859,0.0317,0.2444,0.0335,0.0371,0.0614,0.0763,0.0076,0.0192,0.0514,0.0753,0.1141,0.1267,0.153,0.7489,0
110041202,102.181,0.5088,0.069,0.0447,0.2861,0.1975,0.1268,0.1251,0.1166,0.2525,0.1819,0.2861,39,1461,651,275,1454,0.8,1.185,2.4,0.3082,0.4571,0.1084,0.4348,0.4827,0.0098,0.0139,0.0005,0.0069,0.4052,0.0082,0.0045,0.0453,0.0022,0.0009,0.0049,0.114,0.0136,0.0053,0.0011,0.0,0.0021,0.0043,0.0041,0.0024,0.0009,0.0967,0.0001,0.0025,0.0017,0.0004,0.0001,0.0021,0.0057,0.0274,0.1395,0.702,0.0031,0.0037,0.0,0.0053,0.0034,0.196,0.2833,0.7393,0.3243,0.3009,0.2137,0.039,0.0632,0.0035,0.337,0.2158,0.592,0.058,0.1589,0.3732,0.0508,0.0244,0.0063,0.0835,0.0833,0.1243,0.0162,0.0347,0.0614,0.0919,0.1382,0.1176,0.1651,0.8534,0
110041203,76.0423,0.53,0.0859,0.0549,0.3386,0.1895,0.1208,0.1434,0.1118,0.2346,0.1996,0.3386,39,1517,682,285,1572,0.7,1.241,2.3,0.3056,0.4512,0.1096,0.4398,0.4569,0.0078,0.0115,0.0011,0.0089,0.3931,0.0074,0.0052,0.0436,0.0023,0.0007,0.0126,0.1341,0.0107,0.0027,0.0035,0.0,0.0021,0.0023,0.0061,0.0027,0.0007,0.1065,0.0002,0.0029,0.0021,0.0015,0.0,0.0016,0.0042,0.042,0.0811,0.6725,0.0056,0.0081,0.0003,0.0069,0.0052,0.2033,0.2881,0.7146,0.3078,0.2774,0.2508,0.035,0.0606,0.0077,0.3709,0.2015,0.578,0.057,0.1845,0.4298,0.0821,0.0244,0.0084,0.0676,0.0681,0.1106,0.0155,0.0299,0.0639,0.0953,0.1938,0.1574,0.1318,0.8534,0
110041204,62.5221,0.511,0.0642,0.0412,0.1892,0.2752,0.1388,0.1498,0.1187,0.2119,0.1054,0.1892,30,1378,557,250,1170,0.8,0.987,2.7,0.349,0.3731,0.1183,0.5101,0.523,0.0245,0.0059,0.0,0.0036,0.3658,0.0221,0.0023,0.0342,0.002,0.0005,0.002,0.0748,0.0068,0.0022,0.0,0.0018,0.0043,0.0045,0.0052,0.0018,0.0013,0.0669,0.0,0.0009,0.0005,0.0,0.0,0.0007,0.0034,0.0309,0.0784,0.6245,0.0018,0.0013,0.0,0.005,0.0022,0.2478,0.2725,1.2597,0.1991,0.2959,0.2453,0.1407,0.0573,0.0078,0.4616,0.2709,0.542,0.112,0.1645,0.3593,0.0206,0.0443,0.0072,0.1356,0.0706,0.1304,0.0103,0.0438,0.0644,0.049,0.1309,0.0638,0.1719,0.8562,0
110041205,8980.48,0.503,0.0529,0.0145,0.2647,0.1984,0.0955,0.0889,0.1185,0.2919,0.2072,0.2647,44,1517,592,200,1442,0.8,1.173,2.5,0.3233,0.5449,0.0945,0.3607,0.4892,0.0038,0.0067,0.001,0.0108,0.4235,0.0017,0.004,0.0441,0.0015,0.0015,0.0019,0.1144,0.0107,0.0005,0.0011,0.0003,0.0041,0.0018,0.0049,0.0017,0.0014,0.1068,0.0002,0.0028,0.0008,0.0004,0.0004,0.0,0.0031,0.0177,0.0215,0.7167,0.0002,0.0012,0.0002,0.0034,0.0028,0.1785,0.304,0.4742,0.419,0.3552,0.0754,0.0027,0.0691,0.0017,0.186,0.2192,0.582,0.046,0.1083,0.3122,0.0459,0.1481,0.0185,0.0576,0.0835,0.0913,0.0113,0.0263,0.0577,0.092,0.1328,0.1513,0.1564,0.7827,0
111011206,22.2119,0.5099,0.0807,0.0354,0.292,0.1823,0.1232,0.1,0.117,0.266,0.2124,0.292,43,1835,606,320,1652,0.8,1.281,2.5,0.3581,0.5136,0.0935,0.3931,0.4511,0.0032,0.0104,0.0015,0.0118,0.4583,0.0046,0.0033,0.0397,0.0043,0.0007,0.0047,0.111,0.0202,0.0006,0.0019,0.0042,0.0038,0.002,0.0055,0.0061,0.0019,0.1228,0.0007,0.0028,0.0027,0.0006,0.0,0.0007,0.0122,0.0387,0.0343,0.6361,0.0021,0.0032,0.0002,0.0073,0.0028,0.2833,0.2995,0.5719,0.3837,0.3577,0.1298,0.0415,0.0411,0.0051,0.2244,0.1699,0.567,0.069,0.115,0.3171,0.0557,0.003,0.0276,0.0627,0.128,0.103,0.014,0.0332,0.0576,0.085,0.1638,0.1224,0.1459,0.8125,0
111011207,6.8068,0.5089,0.0649,0.0248,0.2456,0.1507,0.1193,0.0901,0.1058,0.3043,0.229,0.2456,47,1733,531,285,1325,0.8,1.01,2.3,0.429,0.4295,0.1098,0.4614,0.4613,0.0048,0.0077,0.0012,0.0082,0.4556,0.0046,0.0037,0.035,0.0073,0.0009,0.0005,0.1067,0.0118,0.0005,0.0,0.0029,0.0032,0.0032,0.0064,0.0048,0.0034,0.1224,0.0,0.0016,0.0011,0.0,0.0,0.0,0.0071,0.0296,0.0192,0.6031,0.0,0.0012,0.0,0.0089,0.0041,0.3166,0.2322,0.994,0.3973,0.2471,0.171,0.0761,0.0625,0.0,0.3199,0.2276,0.515,0.084,0.1252,0.3209,0.0401,0.0036,0.0228,0.0683,0.1495,0.1008,0.0161,0.0375,0.0553,0.0776,0.149,0.0885,0.1532,0.8139,0
111011208,22.2796,0.5126,0.1014,0.0615,0.3627,0.1913,0.1147,0.1394,0.1303,0.2461,0.1788,0.3627,39,1800,665,340,1740,0.8,1.398,2.5,0.3219,0.4801,0.1071,0.4129,0.4251,0.0044,0.0126,0.0016,0.0122,0.4381,0.0061,0.0052,0.0402,0.0087,0.0021,0.0074,0.1285,0.0279,0.0021,0.0018,0.0115,0.0025,0.003,0.0069,0.0086,0.0027,0.1252,0.0013,0.002,0.0034,0.0003,0.0004,0.0014,0.011,0.0513,0.0609,0.581,0.0034,0.0037,0.0003,0.0104,0.0035,0.328,0.3145,0.6309,0.3641,0.3603,0.1476,0.0462,0.0494,0.0035,0.2507,0.1573,0.607,0.06,0.1197,0.3129,0.086,0.0014,0.0183,0.0558,0.0947,0.0974,0.0135,0.032,0.0672,0.0957,0.1785,0.1615,0.1304,0.8148,0
111011209,21.9175,0.5091,0.0967,0.0564,0.3446,0.1942,0.1196,0.1338,0.131,0.2533,0.1679,0.3446,39,1733,665,340,1754,0.8,1.449,2.6,0.299,0.4849,0.1102,0.405,0.4394,0.0045,0.0114,0.0034,0.0119,0.4254,0.0063,0.0046,0.0448,0.0078,0.0023,0.0071,0.1207,0.0244,0.0014,0.0018,0.0081,0.0031,0.0032,0.0066,0.0143,0.0031,0.1204,0.0015,0.0019,0.0026,0.0015,0.0003,0.0023,0.0124,0.0536,0.0455,0.6084,0.0023,0.0042,0.0003,0.0086,0.0033,0.3066,0.3208,0.6115,0.3534,0.4147,0.1203,0.0236,0.0519,0.0034,0.205,0.154,0.619,0.066,0.1195,0.3206,0.0833,0.0033,0.0244,0.0701,0.0811,0.1063,0.0146,0.0326,0.0621,0.0908,0.1778,0.1433,0.1449,0.8149,0
111011210,6.2654,0.5256,0.079,0.0351,0.2318,0.197,0.1216,0.1158,0.1142,0.2581,0.194,0.2318,41,1733,487,200,1284,0.8,0.963,2.4,0.4499,0.402,0.1061,0.492,0.4643,0.0094,0.0074,0.002,0.0087,0.426,0.0051,0.0049,0.0392,0.0033,0.0013,0.003,0.1011,0.0131,0.0003,0.0,0.0036,0.0026,0.0021,0.0056,0.0058,0.0015,0.1076,0.0006,0.0026,0.0027,0.001,0.0,0.0017,0.008,0.0358,0.0398,0.5882,0.001,0.0027,0.0003,0.0053,0.003,0.3073,0.2608,1.1167,0.2354,0.2864,0.0971,0.2751,0.0433,0.0152,0.4367,0.2488,0.5,0.092,0.105,0.2971,0.0463,0.0025,0.0182,0.0588,0.1049,0.1286,0.0111,0.0403,0.0477,0.0677,0.1892,0.0849,0.1371,0.8188,0
111011211,3.6826,0.5145,0.1027,0.0404,0.3527,0.1849,0.1084,0.0663,0.1189,0.2892,0.2315,0.3527,46,2037,639,370,1877,0.8,1.281,2.4,0.3975,0.5265,0.0683,0.4072,0.4334,0.0023,0.0065,0.002,0.0097,0.4536,0.0034,0.004,0.0466,0.002,0.0028,0.0023,0.1061,0.0259,0.0,0.0011,0.0105,0.0014,0.0009,0.0051,0.01,0.004,0.1212,0.002,0.0037,0.0017,0.0,0.0,0.0,0.0182,0.0458,0.0111,0.6143,0.0,0.0009,0.0,0.0063,0.0031,0.2853,0.341,0.4397,0.5197,0.2874,0.073,0.0089,0.0372,0.0037,0.1526,0.2048,0.556,0.055,0.122,0.2967,0.0968,0.0046,0.0205,0.0503,0.1126,0.0901,0.0166,0.0371,0.0629,0.1179,0.1689,0.1658,0.1138,0.8026,0
111011212,32.4069,0.5094,0.0972,0.0272,0.2778,0.1592,0.1053,0.0864,0.1039,0.2867,0.2581,0.2778,48,1842,545,310,1473,0.8,1.169,2.4,0.3939,0.5051,0.0913,0.4035,0.4472,0.0049,0.0082,0.0017,0.0127,0.4461,0.0047,0.0033,0.0427,0.0049,0.0033,0.003,0.1211,0.0172,0.0005,0.001,0.0009,0.007,0.0035,0.0065,0.0053,0.0024,0.1215,0.0011,0.0016,0.0022,0.001,0.0003,0.0005,0.0112,0.0403,0.0232,0.6155,0.0016,0.0013,0.001,0.0087,0.0023,0.3009,0.2492,0.74,0.4353,0.294,0.1377,0.0396,0.032,0.0051,0.2238,0.2066,0.514,0.075,0.1209,0.3328,0.0676,0.0035,0.0236,0.0524,0.1271,0.1026,0.0147,0.0368,0.0626,0.0968,0.1435,0.1157,0.1382,0.8039,0
111011213,9.9749,0.5098,0.1164,0.0414,0.4013,0.187,0.1175,0.0681,0.1221,0.3005,0.2049,0.4013,45,2000,728,420,2091,0.7,1.821,2.7,0.2746,0.6157,0.0627,0.3213,0.426,0.0008,0.0114,0.0018,0.0168,0.4624,0.002,0.0056,0.0459,0.009,0.0031,0.0071,0.1211,0.0189,0.0018,0.0013,0.0026,0.003,0.0018,0.0088,0.0116,0.0027,0.1263,0.0008,0.0071,0.0026,0.0015,0.0007,0.0013,0.0133,0.0468,0.0208,0.6367,0.0009,0.0036,0.0011,0.0081,0.0028,0.29,0.3282,0.3482,0.4831,0.3925,0.0717,0.0009,0.0262,0.0,0.1019,0.0861,0.61,0.055,0.0995,0.2938,0.1092,0.0005,0.0268,0.0604,0.0864,0.0947,0.0153,0.0235,0.0613,0.1166,0.1688,0.1922,0.106,0.8081,0
111011214,12.5402,0.5192,0.1125,0.0466,0.3437,0.1713,0.1199,0.1033,0.1193,0.2706,0.2155,0.3437,43,1800,641,350,1714,0.8,1.324,2.4,0.3399,0.5021,0.0896,0.408,0.4261,0.0025,0.012,0.0021,0.0127,0.443,0.0047,0.0043,0.0508,0.0044,0.003,0.0058,0.1217,0.0242,0.0007,0.0022,0.0046,0.0043,0.0038,0.0055,0.0105,0.0011,0.1233,0.0027,0.0035,0.0035,0.0015,0.0007,0.0014,0.013,0.0495,0.0333,0.6258,0.0024,0.0049,0.0007,0.0091,0.0034,0.2834,0.2759,0.6983,0.4147,0.3259,0.1544,0.0191,0.0523,0.0014,0.2331,0.1602,0.588,0.063,0.1302,0.3501,0.0808,0.0021,0.0262,0.0565,0.0983,0.1031,0.0121,0.0293,0.0678,0.0945,0.1678,0.1485,0.1287,0.8158,0
111021215,21.9697,0.513,0.0855,0.0338,0.2613,0.1711,0.1272,0.1024,0.1084,0.2717,0.2194,0.2613,44,1521,542,275,1373,0.8,1.15,2.5,0.3307,0.4389,0.0992,0.4618,0.4276,0.0072,0.0084,0.0013,0.0152,0.4607,0.0053,0.0042,0.0453,0.0045,0.0019,0.0023,0.1079,0.012,0.0005,0.0009,0.0018,0.0013,0.0046,0.0073,0.0096,0.0019,0.1119,0.0006,0.0015,0.0021,0.0009,0.0,0.0012,0.0082,0.0419,0.0384,0.5928,0.0004,0.0025,0.0004,0.008,0.0047,0.2905,0.2388,1.163,0.3259,0.3563,0.0963,0.1069,0.0514,0.0126,0.2791,0.1776,0.525,0.104,0.1124,0.3193,0.051,0.0027,0.029,0.0775,0.1038,0.1095,0.0142,0.0419,0.0549,0.0775,0.1753,0.089,0.1473,0.8199,0
111021216,10.1593,0.5095,0.1198,0.0408,0.2994,0.1865,0.1146,0.1063,0.1076,0.2637,0.2214,0.2994,43,1717,581,350,1434,0.8,1.238,2.6,0.3467,0.5147,0.1023,0.3833,0.4377,0.0057,0.0077,0.0037,0.0161,0.4656,0.0046,0.0071,0.0454,0.0061,0.0028,0.0038,0.1214,0.022,0.0011,0.0033,0.0008,0.0048,0.0053,0.0103,0.0052,0.0025,0.1201,0.0008,0.0047,0.0041,0.0006,0.001,0.0,0.007,0.0477,0.0192,0.6338,0.0009,0.0011,0.0008,0.0089,0.0026,0.2812,0.2701,0.7283,0.3958,0.3453,0.164,0.005,0.0558,0.0,0.2285,0.1352,0.548,0.076,0.1484,0.3842,0.0725,0.0072,0.0236,0.0734,0.1168,0.0926,0.0156,0.0384,0.0478,0.0857,0.1719,0.1123,0.1498,0.7864,0
