"SA1_2016","AREA_SKM","FEMALE","BORN_ELSEWHERE","NON_ENGLISH_LANGUGE","HIGH_SCHOOL_COMPLETE","AGE_UNDER_15","AGE_15_24","AGE_25_34","AGE_35_44","AGE_45_64","AGE_OVER_65","HIGH_SCHOOL_TOTAL","MEDIAN_AGE","MEDIAN_MORTGAGE_REPAY","MEDIAN_TOT_PRSNL_INC","MEDIAN_RENT","MEDIAN_TOT_FAM_INC","AVERAGE_NUM_PSNS_PER","MEDIAN_TOT_HHD","AVERAGE_HOUSEHOLD_SIZE","LEVERAGE_RATIO","MARRIED","DEFACTOR","NOT_MARRIED","AUSTRALIAN_TOTAL","AUSTRALIAN_ABORIGINAL_TOTAL","CHINESE_TOTAL","CROATIAN_TOTAL","DUTCH_TOTAL","ENGLISH_TOTAL","FILIPINO_TOTAL","FRENCH_TOTAL","GERMAN_TOTAL","GREEK_TOTAL","HUNGARIAN_TOTAL","INDIAN_TOTAL","IRISH_TOTAL","ITALIAN_TOTAL","KOREAN_TOTAL","LEBANESE_TOTAL","MACEDONIAN_TOTAL","MALTESE_TOTAL","MAORI_TOTAL","NEW_ZEALANDER_TOTAL","POLISH_TOTAL","RUSSIAN_TOTAL","SCOTTISH_TOTAL","SERBIAN_TOTAL","SOUTH_AFRICAN_TOTAL","SPANISH_TOTAL","SRI_LANKAN_TOTAL","TURKISH_TOTAL","VIETNAMESE_TOTAL","WELSH_TOTAL","OTHER_TOTAL","LOW_ENGLISH","CHRISTIANITY","ISLAM","HINDUISM","JUDAISM","BUDDHISM","OTHER_RELIGION","NO_RELIGION","FAMILY_COUPLE_CHILDREN_DEPENDENTS","ONE_PARENT_FAMILIES","Owned_outright_Total","Owned_with_a_mortgage_Total","Rented_Real_Estate_Agent_Total","HOUSING_PUBLIC_HOUSING","HOUSING_SHARE_HOUSE","HOUSING_CO_OPERATIVE","HOUSING_RENTAL","NO_INTERNET_TOTAL","LABOUR_FORCE","LABOUR_FORCE","DIFF_ADDRESS_1YR","DIFF_ADDRESS_5YR","DIPLOMA_ABOVE","AGRICULTURE_TOTAL","MINING_TOTAL","MANUFACTURING_TOTAL","CONSTRUCTION_TOTAL","RETAIL_TOTAL","REAL_ESTATE_TOTAL","ADMIN_TOTAL","PUBLIC_ADMIN_TOTAL","EDUCATION_SECTOR_TOTAL","HEALTHCARE_TOTAL","WHITECOLLAR","BLUECOLLAR","NOT_USE_PUBLIC_TRANSPORT"
"211031450","8.0982","0.5300","0.2305","0.1586","0.4081","0.1817","0.1039","0.1736","0.1453","0.2289","0.1673","0.4081","37","1700","689","330","1668","0.8","1.3140","2.3","0.3234","0.4379","0.1132","0.4486","0.3357","0.0016","0.0353","0.0028","0.0297","0.3864","0.0088","0.0065","0.0472","0.0101","0.0036","0.0202","0.1113","0.0359","0.0020","0.0028","0.0009","0.0054","0.0030","0.0073","0.0082","0.0023","0.1025","0.0018","0.0041","0.0035","0.0044","0.0012","0.0033","0.0078","0.1126","0.1523","0.4843","0.0045","0.0116","0.0005","0.0136","0.0101","0.3859","0.3209","0.6492","0.2898","0.3807","0.2068","0.0256","0.0524","0.0050","0.2966","0.1264","0.62100","0.05300","0.1473","0.3928","0.1076","0.0036","0.0015","0.0990","0.1066","0.1042","0.0166","0.0370","0.0500","0.0888","0.1443","0.1524","0.1503","0.7494"
"211031451","6.7979","0.5313","0.2344","0.1601","0.4272","0.1788","0.1182","0.1304","0.1294","0.2341","0.2086","0.4272","40","1926","646","347","1771","0.8","1.3880","2.5","0.3469","0.4924","0.0850","0.4225","0.3460","0.0011","0.0482","0.0030","0.0251","0.3864","0.0068","0.0052","0.0481","0.0123","0.0043","0.0241","0.1151","0.0419","0.0011","0.0042","0.0019","0.0048","0.0023","0.0061","0.0074","0.0020","0.1033","0.0018","0.0061","0.0038","0.0079","0.0007","0.0033","0.0064","0.0971","0.1176","0.5152","0.0040","0.0115","0.0004","0.0169","0.0098","0.3671","0.3284","0.5540","0.3680","0.3750","0.1471","0.0222","0.0380","0.0032","0.2168","0.1269","0.59500","0.05400","0.1476","0.4059","0.1188","0.0053","0.0026","0.0746","0.1075","0.1104","0.0196","0.0303","0.0513","0.0956","0.1262","0.1638","0.1212","0.7310"
"211031452","2.856","0.5198","0.1928","0.1340","0.4178","0.1983","0.1073","0.1451","0.1512","0.2392","0.1563","0.4178","37","1745","683","351","1833","0.8","1.5870","2.7","0.2749","0.5226","0.0946","0.3811","0.3932","0.0008","0.0422","0.0038","0.0303","0.3902","0.0078","0.0068","0.0371","0.0110","0.0045","0.0204","0.1188","0.0314","0.0011","0.0008","0.0015","0.0055","0.0034","0.0074","0.0095","0.0021","0.1092","0.0021","0.0085","0.0053","0.0064","0.0000","0.0057","0.0081","0.0778","0.0946","0.5065","0.0042","0.0108","0.0015","0.0170","0.0055","0.3820","0.3459","0.5287","0.3243","0.4705","0.0996","0.0324","0.0489","0.0018","0.1792","0.0967","0.64900","0.05100","0.1082","0.3007","0.0940","0.0043","0.0013","0.0895","0.1253","0.1089","0.0151","0.0331","0.0512","0.0865","0.1313","0.1642","0.1512","0.7594"
"211041269","4.0702","0.5249","0.3966","0.3900","0.5175","0.1706","0.1141","0.1302","0.1470","0.2353","0.2030","0.5175","40","1950","582","360","1695","0.8","1.3440","2.6","0.3627","0.5124","0.0588","0.4294","0.2393","0.0008","0.2169","0.0044","0.0145","0.2404","0.0109","0.0041","0.0312","0.0443","0.0041","0.0460","0.0890","0.0460","0.0050","0.0019","0.0014","0.0046","0.0007","0.0062","0.0070","0.0029","0.0751","0.0030","0.0055","0.0045","0.0149","0.0012","0.0206","0.0060","0.1100","0.1621","0.4690","0.0190","0.0275","0.0019","0.0615","0.0092","0.3353","0.3410","0.4763","0.3780","0.3232","0.1549","0.0487","0.0429","0.0076","0.2605","0.1389","0.58100","0.06800","0.1309","0.3488","0.1763","0.0034","0.0013","0.0656","0.0583","0.1197","0.0205","0.0354","0.0457","0.0966","0.1280","0.1873","0.0991","0.6871"
"211041270","6.6271","0.5168","0.3143","0.2853","0.5352","0.1860","0.1050","0.1577","0.1575","0.2398","0.1544","0.5352","38","2000","747","363","2048","0.9","1.6500","2.5","0.3030","0.5268","0.0811","0.3920","0.2812","0.0007","0.1534","0.0046","0.0189","0.3143","0.0069","0.0047","0.0368","0.0170","0.0046","0.0391","0.1095","0.0502","0.0069","0.0010","0.0024","0.0047","0.0019","0.0071","0.0081","0.0037","0.0959","0.0047","0.0052","0.0037","0.0081","0.0011","0.0096","0.0055","0.1007","0.1342","0.4558","0.0129","0.0232","0.0009","0.0342","0.0141","0.3812","0.3717","0.3785","0.3357","0.3617","0.2129","0.0133","0.0422","0.0021","0.2791","0.1028","0.66000","0.05500","0.1375","0.3504","0.1869","0.0033","0.0009","0.0626","0.0656","0.0927","0.0157","0.0351","0.0587","0.1024","0.1303","0.2317","0.1020","0.6342"
"211041271","5.0785","0.5158","0.3487","0.3354","0.5134","0.1826","0.1113","0.1570","0.1522","0.2268","0.1696","0.5134","38","1950","663","350","1887","0.9","1.5100","2.6","0.3228","0.5179","0.0740","0.4090","0.2535","0.0003","0.1725","0.0060","0.0144","0.2732","0.0084","0.0037","0.0293","0.0237","0.0048","0.0473","0.0961","0.0426","0.0067","0.0017","0.0019","0.0051","0.0014","0.0059","0.0085","0.0033","0.0828","0.0030","0.0040","0.0031","0.0087","0.0019","0.0203","0.0067","0.1149","0.1512","0.4402","0.0188","0.0378","0.0014","0.0511","0.0173","0.3530","0.3833","0.3761","0.3288","0.3519","0.1879","0.0324","0.0452","0.0058","0.2809","0.1164","0.61000","0.05500","0.1375","0.3286","0.1697","0.0029","0.0011","0.0621","0.0639","0.0966","0.0148","0.0346","0.0557","0.0953","0.1330","0.2044","0.1050","0.6512"
"211041272","4.6098","0.5118","0.3292","0.3035","0.4995","0.2091","0.1052","0.1096","0.1587","0.2403","0.1760","0.4995","40","2000","686","375","1951","0.8","1.6640","2.7","0.3005","0.5714","0.0560","0.3728","0.2622","0.0007","0.1745","0.0064","0.0163","0.3058","0.0097","0.0034","0.0343","0.0225","0.0057","0.0435","0.1079","0.0413","0.0063","0.0019","0.0021","0.0046","0.0010","0.0056","0.0105","0.0057","0.0870","0.0034","0.0030","0.0028","0.0149","0.0014","0.0193","0.0055","0.0938","0.1298","0.4724","0.0115","0.0250","0.0010","0.0431","0.0098","0.3654","0.4046","0.3590","0.3972","0.4059","0.1204","0.0054","0.0338","0.0109","0.1757","0.0929","0.62600","0.05400","0.1159","0.3175","0.1745","0.0018","0.0014","0.0652","0.0701","0.0987","0.0137","0.0403","0.0458","0.1159","0.1351","0.2039","0.0979","0.6984"
"211041273","6.184","0.5208","0.4261","0.4119","0.5377","0.1523","0.1403","0.0896","0.1134","0.2665","0.2381","0.5377","45","2000","590","441","1828","0.8","1.6650","2.9","0.3003","0.5921","0.0335","0.3742","0.1921","0.0003","0.2553","0.0051","0.0109","0.2364","0.0080","0.0047","0.0316","0.0571","0.0055","0.0389","0.0828","0.0563","0.0084","0.0029","0.0009","0.0053","0.0014","0.0067","0.0086","0.0044","0.0686","0.0021","0.0049","0.0028","0.0208","0.0005","0.0107","0.0048","0.0958","0.1294","0.5137","0.0123","0.0297","0.0013","0.0517","0.0084","0.3159","0.3152","0.3987","0.4968","0.3422","0.0889","0.0008","0.0220","0.0013","0.1199","0.0912","0.57300","0.06800","0.1080","0.2961","0.1827","0.0019","0.0006","0.0745","0.0607","0.1221","0.0163","0.0331","0.0444","0.1044","0.1165","0.1947","0.0893","0.7202"
"211051274","55.6519","0.5018","0.1627","0.0652","0.4391","0.1984","0.1311","0.1059","0.1472","0.3039","0.1135","0.4391","39","1700","723","325","1956","0.8","1.7480","2.9","0.2431","0.5059","0.1251","0.3698","0.3778","0.0003","0.0116","0.0041","0.0456","0.4377","0.0017","0.0079","0.0554","0.0118","0.0058","0.0044","0.1430","0.0340","0.0000","0.0013","0.0010","0.0061","0.0020","0.0057","0.0111","0.0027","0.1232","0.0022","0.0045","0.0027","0.0031","0.0004","0.0017","0.0077","0.0763","0.0166","0.3748","0.0021","0.0004","0.0034","0.0125","0.0075","0.5011","0.3632","0.4330","0.3291","0.5634","0.0428","0.0009","0.0337","0.0024","0.0828","0.0623","0.68500","0.04600","0.0850","0.2566","0.1258","0.0105","0.0006","0.0761","0.1120","0.0870","0.0126","0.0330","0.0513","0.1252","0.1141","0.2010","0.1452","0.7354"
"211051275","22.2024","0.5033","0.2051","0.1110","0.3990","0.1763","0.1351","0.1325","0.1213","0.2634","0.1716","0.3990","39","1820","688","380","1924","0.8","1.7280","2.8","0.2633","0.5327","0.0912","0.3764","0.3665","0.0000","0.0237","0.0057","0.0371","0.4146","0.0078","0.0045","0.0501","0.0084","0.0035","0.0126","0.1084","0.0723","0.0010","0.0022","0.0010","0.0074","0.0028","0.0099","0.0106","0.0025","0.0975","0.0006","0.0076","0.0022","0.0054","0.0009","0.0035","0.0062","0.0634","0.0499","0.5501","0.0044","0.0049","0.0008","0.0080","0.0063","0.3553","0.3317","0.4737","0.3776","0.4614","0.0900","0.0027","0.0358","0.0012","0.1332","0.1094","0.64800","0.04200","0.1110","0.3220","0.0717","0.0071","0.0020","0.0917","0.1405","0.1194","0.0161","0.0355","0.0468","0.0812","0.1131","0.1482","0.1571","0.7790"
"211051276","369.524","0.5126","0.1376","0.0377","0.3471","0.1868","0.1082","0.1014","0.1239","0.2858","0.1949","0.3471","43","1625","613","300","1577","0.8","1.2780","2.5","0.3179","0.4928","0.1204","0.3866","0.4212","0.0048","0.0074","0.0015","0.0379","0.4358","0.0023","0.0069","0.0441","0.0063","0.0050","0.0025","0.1229","0.0322","0.0000","0.0012","0.0008","0.0033","0.0020","0.0070","0.0071","0.0015","0.1168","0.0012","0.0026","0.0023","0.0013","0.0003","0.0004","0.0059","0.0443","0.0090","0.4313","0.0015","0.0007","0.0005","0.0098","0.0050","0.4508","0.2956","0.5884","0.3718","0.4248","0.0879","0.0191","0.0478","0.0044","0.1721","0.1288","0.59400","0.04300","0.1103","0.3103","0.0728","0.0352","0.0044","0.1078","0.1348","0.0911","0.0153","0.0328","0.0437","0.0785","0.1041","0.1399","0.1692","0.7564"
"211051277","8.2426","0.5209","0.1906","0.0980","0.3527","0.1791","0.1091","0.1501","0.1220","0.2321","0.2091","0.3527","40","1733","655","350","1662","0.8","1.3430","2.5","0.3226","0.4710","0.1141","0.4148","0.3721","0.0012","0.0132","0.0022","0.0469","0.4173","0.0073","0.0062","0.0472","0.0084","0.0037","0.0125","0.1152","0.0398","0.0010","0.0038","0.0015","0.0059","0.0010","0.0073","0.0078","0.0008","0.1043","0.0011","0.0061","0.0022","0.0049","0.0008","0.0022","0.0072","0.0705","0.0680","0.5046","0.0045","0.0035","0.0003","0.0084","0.0061","0.3839","0.3043","0.6294","0.3449","0.4238","0.1223","0.0168","0.0437","0.0032","0.1899","0.1347","0.59400","0.04200","0.1231","0.3457","0.0615","0.0058","0.0035","0.1125","0.1396","0.1048","0.0140","0.0303","0.0517","0.0788","0.1309","0.1230","0.1677","0.7975"
"211051278","109.382","0.5160","0.1581","0.0708","0.3631","0.1872","0.1305","0.1230","0.1311","0.2662","0.1615","0.3631","39","1777","665","330","1758","0.8","1.4660","2.7","0.3030","0.5068","0.0978","0.3950","0.4084","0.0014","0.0104","0.0032","0.0441","0.4272","0.0062","0.0062","0.0425","0.0063","0.0046","0.0091","0.1024","0.0676","0.0004","0.0015","0.0011","0.0054","0.0021","0.0087","0.0060","0.0020","0.0975","0.0002","0.0061","0.0022","0.0038","0.0009","0.0009","0.0068","0.0531","0.0429","0.5197","0.0012","0.0057","0.0005","0.0081","0.0041","0.3848","0.3340","0.5393","0.3242","0.4459","0.1198","0.0153","0.0395","0.0038","0.1894","0.1228","0.64200","0.04500","0.1091","0.3246","0.0660","0.0192","0.0019","0.0987","0.1406","0.1120","0.0145","0.0348","0.0483","0.0730","0.1109","0.1348","0.1745","0.7781"
"211051279","68.5552","0.5016","0.1767","0.0707","0.3780","0.1930","0.1216","0.0914","0.1360","0.2908","0.1692","0.3780","42","1733","635","320","1699","0.8","1.5050","2.8","0.2879","0.5292","0.1059","0.3640","0.3667","0.0007","0.0075","0.0048","0.0925","0.4377","0.0030","0.0057","0.0494","0.0078","0.0073","0.0027","0.1101","0.0565","0.0020","0.0009","0.0016","0.0051","0.0007","0.0083","0.0089","0.0020","0.1053","0.0020","0.0025","0.0018","0.0020","0.0005","0.0005","0.0057","0.0495","0.0221","0.4455","0.0012","0.0014","0.0005","0.0085","0.0057","0.4428","0.3308","0.4612","0.3892","0.4400","0.0650","0.0000","0.0524","0.0026","0.1359","0.1015","0.63400","0.03300","0.0864","0.2571","0.0859","0.0916","0.0011","0.0804","0.1336","0.0937","0.0187","0.0320","0.0424","0.0754","0.1045","0.1582","0.1733","0.7601"
"211051280","10.5431","0.5104","0.1510","0.0560","0.3817","0.1876","0.1220","0.1142","0.1298","0.2602","0.1873","0.3817","41","1755","691","335","1957","0.8","1.7110","2.8","0.2564","0.5158","0.1179","0.3660","0.3854","0.0000","0.0123","0.0037","0.0534","0.4436","0.0040","0.0049","0.0501","0.0084","0.0041","0.0057","0.1199","0.0315","0.0015","0.0012","0.0006","0.0044","0.0012","0.0066","0.0065","0.0031","0.1158","0.0013","0.0034","0.0044","0.0037","0.0013","0.0013","0.0073","0.0460","0.0204","0.4777","0.0025","0.0024","0.0018","0.0082","0.0040","0.4045","0.3575","0.4051","0.3422","0.5095","0.0532","0.0041","0.0338","0.0104","0.1060","0.0983","0.63900","0.04100","0.0933","0.2718","0.0826","0.0089","0.0009","0.0964","0.1543","0.1005","0.0145","0.0378","0.0520","0.0863","0.1165","0.1551","0.1635","0.7798"
"211051281","12.5434","0.5068","0.2006","0.1294","0.3918","0.1978","0.1345","0.1518","0.1329","0.2453","0.1383","0.3918","36","1800","687","350","1791","0.8","1.5940","2.8","0.2823","0.4985","0.0992","0.4022","0.3778","0.0009","0.0263","0.0040","0.0337","0.3935","0.0074","0.0063","0.0503","0.0080","0.0038","0.0162","0.1024","0.0477","0.0005","0.0033","0.0022","0.0067","0.0028","0.0071","0.0085","0.0029","0.1001","0.0006","0.0071","0.0034","0.0051","0.0007","0.0017","0.0061","0.0943","0.1103","0.5190","0.0041","0.0083","0.0009","0.0106","0.0080","0.3729","0.3459","0.5375","0.3185","0.4697","0.1359","0.0102","0.0320","0.0032","0.1867","0.0970","0.66600","0.05200","0.1162","0.3293","0.0805","0.0073","0.0012","0.0997","0.1230","0.1132","0.0145","0.0328","0.0477","0.0867","0.1238","0.1446","0.1676","0.7677"
"211051282","81.8992","0.4986","0.1821","0.0637","0.5018","0.1837","0.1019","0.0866","0.1396","0.3231","0.1648","0.5018","44","1800","728","340","1982","0.8","1.6800","2.6","0.2679","0.5287","0.1316","0.3394","0.3449","0.0005","0.0095","0.0035","0.0393","0.4559","0.0025","0.0099","0.0607","0.0107","0.0074","0.0036","0.1395","0.0314","0.0003","0.0003","0.0010","0.0050","0.0013","0.0073","0.0134","0.0058","0.1355","0.0022","0.0057","0.0053","0.0026","0.0009","0.0012","0.0101","0.0736","0.0107","0.3529","0.0009","0.0023","0.0038","0.0146","0.0074","0.5099","0.3204","0.3933","0.3671","0.5092","0.0555","0.0000","0.0358","0.0009","0.0977","0.0676","0.65100","0.04100","0.0966","0.2812","0.1647","0.0194","0.0034","0.0694","0.0915","0.0777","0.0160","0.0324","0.0464","0.1287","0.1265","0.2359","0.1196","0.7123"
"211051283","16.9894","0.5022","0.1309","0.0409","0.3606","0.2001","0.1408","0.1301","0.1350","0.2692","0.1245","0.3606","37","1733","678","310","1862","0.8","1.6550","2.9","0.2618","0.5025","0.1231","0.3751","0.4061","0.0008","0.0069","0.0021","0.0575","0.4540","0.0028","0.0054","0.0538","0.0089","0.0040","0.0037","0.1224","0.0333","0.0000","0.0021","0.0003","0.0061","0.0027","0.0072","0.0077","0.0027","0.1179","0.0014","0.0027","0.0009","0.0027","0.0003","0.0005","0.0067","0.0477","0.0142","0.4618","0.0003","0.0012","0.0000","0.0090","0.0042","0.4395","0.3675","0.4200","0.3035","0.5672","0.0468","0.0025","0.0336","0.0009","0.0913","0.0866","0.67800","0.04500","0.0865","0.2700","0.0746","0.0113","0.0030","0.1025","0.1567","0.1035","0.0145","0.0336","0.0420","0.0866","0.1260","0.1474","0.1803","0.7832"
"211051284","8.8907","0.4983","0.1673","0.0579","0.4692","0.1888","0.1280","0.1108","0.1536","0.3086","0.1083","0.4692","40","1714","753","336","2038","0.8","1.7620","2.7","0.2432","0.4774","0.1315","0.3915","0.3733","0.0006","0.0107","0.0039","0.0408","0.4519","0.0056","0.0081","0.0583","0.0109","0.0082","0.0066","0.1536","0.0292","0.0017","0.0000","0.0007","0.0065","0.0032","0.0109","0.0146","0.0049","0.1258","0.0020","0.0060","0.0040","0.0034","0.0009","0.0007","0.0087","0.0698","0.0137","0.3637","0.0012","0.0030","0.0017","0.0108","0.0052","0.5262","0.3530","0.4809","0.3169","0.5420","0.0692","0.0117","0.0296","0.0015","0.1162","0.0751","0.70600","0.05100","0.0816","0.2600","0.1232","0.0075","0.0017","0.0811","0.1031","0.0889","0.0151","0.0314","0.0602","0.1234","0.1317","0.2037","0.1508","0.7370"
"211051285","111.756","0.5037","0.1126","0.0488","0.3246","0.2009","0.1393","0.1130","0.1310","0.2823","0.1333","0.3246","38","1733","686","320","1771","0.8","1.6110","2.9","0.2689","0.5410","0.1128","0.3460","0.4126","0.0008","0.0064","0.0022","0.0537","0.4545","0.0026","0.0054","0.0426","0.0055","0.0028","0.0024","0.1125","0.0691","0.0000","0.0011","0.0004","0.0036","0.0008","0.0066","0.0071","0.0013","0.1056","0.0012","0.0024","0.0017","0.0022","0.0000","0.0004","0.0043","0.0417","0.0386","0.4882","0.0004","0.0016","0.0000","0.0070","0.0024","0.4217","0.3684","0.3554","0.3321","0.5328","0.0461","0.0000","0.0409","0.0028","0.0999","0.0914","0.68700","0.03900","0.0844","0.2737","0.0558","0.0638","0.0010","0.0923","0.1708","0.0980","0.0110","0.0337","0.0377","0.0638","0.1012","0.1437","0.2071","0.7840"
"211051286","729.758","0.4991","0.1299","0.0377","0.3062","0.1900","0.1170","0.1062","0.1246","0.2982","0.1633","0.3062","42","1455","566","270","1399","0.8","1.1420","2.5","0.3185","0.4407","0.1402","0.4196","0.4258","0.0012","0.0070","0.0019","0.0389","0.4396","0.0034","0.0051","0.0523","0.0064","0.0024","0.0033","0.1113","0.0254","0.0002","0.0002","0.0003","0.0057","0.0030","0.0073","0.0068","0.0017","0.1153","0.0007","0.0025","0.0030","0.0017","0.0002","0.0007","0.0067","0.0482","0.0110","0.3953","0.0011","0.0014","0.0007","0.0121","0.0064","0.4753","0.3033","0.6725","0.3433","0.4682","0.0825","0.0039","0.0454","0.0026","0.1484","0.1634","0.58600","0.05400","0.1010","0.3070","0.0598","0.0439","0.0041","0.0945","0.1393","0.1019","0.0138","0.0370","0.0355","0.0779","0.1213","0.1046","0.1932","0.7776"
"212011287","41.1778","0.5031","0.2169","0.1338","0.4149","0.2225","0.1503","0.1501","0.1480","0.2448","0.0844","0.4149","33","1950","792","351","2018","0.8","1.8750","2.9","0.2600","0.5363","0.1002","0.3638","0.3557","0.0010","0.0170","0.0059","0.0347","0.3912","0.0089","0.0078","0.0369","0.0088","0.0081","0.0328","0.1028","0.0513","0.0007","0.0042","0.0014","0.0094","0.0026","0.0090","0.0068","0.0031","0.0922","0.0041","0.0069","0.0051","0.0200","0.0019","0.0019","0.0071","0.1011","0.0290","0.5312","0.0128","0.0204","0.0007","0.0197","0.0115","0.3388","0.4229","0.3493","0.2208","0.5507","0.1610","0.0040","0.0279","0.0000","0.2056","0.0690","0.73000","0.04700","0.2019","0.4919","0.0926","0.0078","0.0031","0.0936","0.1283","0.1109","0.0160","0.0313","0.0441","0.0906","0.1056","0.1640","0.1614","0.7819"
"212011288","373.111","0.5014","0.0961","0.0286","0.2893","0.1987","0.1300","0.0911","0.1173","0.3039","0.1600","0.2893","42","1733","632","253","1762","0.8","1.5020","2.8","0.2884","0.5332","0.1027","0.3640","0.4433","0.0010","0.0017","0.0039","0.0500","0.3948","0.0047","0.0043","0.0372","0.0053","0.0022","0.0022","0.1210","0.0398","0.0003","0.0000","0.0013","0.0056","0.0013","0.0074","0.0061","0.0010","0.0967","0.0003","0.0012","0.0036","0.0015","0.0000","0.0000","0.0049","0.0320","0.0133","0.5646","0.0005","0.0000","0.0000","0.0053","0.0019","0.3347","0.3544","0.3502","0.3593","0.4600","0.0592","0.0028","0.0585","0.0028","0.1393","0.1396","0.62800","0.03600","0.1007","0.2707","0.0480","0.0785","0.0041","0.0864","0.1582","0.0907","0.0134","0.0303","0.0348","0.0783","0.0923","0.1385","0.1881","0.7516"
"212011289","371.624","0.4929","0.1449","0.0451","0.3777","0.2056","0.1278","0.0950","0.1404","0.3019","0.1294","0.3777","40","1733","700","321","1915","0.8","1.7160","2.9","0.2525","0.5329","0.1172","0.3497","0.4115","0.0004","0.0059","0.0052","0.0433","0.4292","0.0023","0.0065","0.0501","0.0095","0.0062","0.0026","0.1144","0.0401","0.0002","0.0013","0.0008","0.0061","0.0016","0.0065","0.0084","0.0036","0.1118","0.0021","0.0036","0.0031","0.0034","0.0020","0.0005","0.0088","0.0562","0.0150","0.4244","0.0019","0.0009","0.0021","0.0094","0.0044","0.4553","0.3705","0.3831","0.3299","0.5490","0.0558","0.0040","0.0267","0.0005","0.0930","0.0805","0.66500","0.04200","0.0956","0.2752","0.0794","0.0265","0.0045","0.1016","0.1516","0.0905","0.0154","0.0314","0.0396","0.0940","0.1088","0.1591","0.1820","0.7885"
"212011290","409.435","0.5062","0.1033","0.0437","0.2377","0.2034","0.1263","0.1199","0.1227","0.2649","0.1644","0.2377","39","1695","621","250","1545","0.8","1.3350","2.7","0.3174","0.4996","0.1282","0.3716","0.4387","0.0005","0.0035","0.0045","0.0372","0.4026","0.0025","0.0049","0.0357","0.0049","0.0024","0.0029","0.0962","0.0507","0.0000","0.0008","0.0016","0.0045","0.0028","0.0076","0.0060","0.0017","0.0960","0.0012","0.0021","0.0021","0.0025","0.0004","0.0004","0.0057","0.0368","0.0453","0.5414","0.0031","0.0024","0.0000","0.0060","0.0040","0.3332","0.3433","0.4362","0.3245","0.4427","0.0933","0.0161","0.0667","0.0016","0.1958","0.1773","0.62100","0.04200","0.1251","0.3314","0.0311","0.1155","0.0116","0.0926","0.1494","0.0856","0.0167","0.0260","0.0313","0.0613","0.0881","0.1128","0.2065","0.7713"
"212011291","37.2213","0.5147","0.2016","0.1321","0.3394","0.2499","0.1300","0.2001","0.1384","0.1833","0.0988","0.3394","30","1627","684","315","1525","0.8","1.3710","2.7","0.2967","0.4478","0.1539","0.3978","0.3697","0.0017","0.0113","0.0056","0.0335","0.3833","0.0114","0.0061","0.0399","0.0099","0.0048","0.0269","0.0989","0.0362","0.0011","0.0014","0.0008","0.0066","0.0108","0.0121","0.0062","0.0027","0.0921","0.0037","0.0069","0.0035","0.0174","0.0012","0.0016","0.0053","0.1072","0.0405","0.4837","0.0142","0.0131","0.0010","0.0175","0.0118","0.3689","0.3822","0.5657","0.1649","0.4653","0.2733","0.0078","0.0424","0.0022","0.3297","0.1103","0.65900","0.06700","0.1915","0.5141","0.0585","0.0126","0.0033","0.1112","0.1277","0.1268","0.0143","0.0333","0.0392","0.0664","0.1143","0.1011","0.1827","0.8051"
"212011292","49.7574","0.5159","0.2483","0.1747","0.3336","0.2549","0.1209","0.1629","0.1496","0.1938","0.1177","0.3336","32","1733","647","321","1562","0.8","1.3900","2.9","0.3117","0.4918","0.1166","0.3913","0.3371","0.0012","0.0173","0.0065","0.0325","0.3680","0.0144","0.0067","0.0385","0.0092","0.0060","0.0384","0.0865","0.0369","0.0011","0.0026","0.0012","0.0070","0.0067","0.0101","0.0070","0.0036","0.0819","0.0034","0.0058","0.0057","0.0132","0.0026","0.0036","0.0061","0.1374","0.0581","0.4995","0.0158","0.0206","0.0005","0.0199","0.0208","0.3425","0.4186","0.4593","0.1995","0.4661","0.2245","0.0136","0.0400","0.0022","0.2888","0.1181","0.63400","0.06900","0.1570","0.4572","0.0682","0.0104","0.0033","0.1101","0.1200","0.1248","0.0165","0.0344","0.0422","0.0652","0.1238","0.1032","0.1683","0.7863"
"212021293","19.748","0.5253","0.2660","0.1632","0.4305","0.1761","0.1407","0.0995","0.1249","0.2705","0.1882","0.4305","42","1733","678","341","1911","0.8","1.5580","2.7","0.2781","0.5352","0.0716","0.3936","0.3060","0.0009","0.0376","0.0100","0.0366","0.3605","0.0092","0.0079","0.0368","0.0144","0.0081","0.0280","0.1123","0.0549","0.0023","0.0031","0.0014","0.0088","0.0033","0.0064","0.0104","0.0047","0.1014","0.0074","0.0104","0.0061","0.0216","0.0021","0.0017","0.0057","0.0939","0.0553","0.5614","0.0144","0.0130","0.0008","0.0199","0.0066","0.3106","0.3402","0.4593","0.3720","0.3910","0.1422","0.0039","0.0304","0.0043","0.1874","0.1142","0.61700","0.05200","0.1188","0.3365","0.0991","0.0058","0.0022","0.0915","0.1159","0.1163","0.0183","0.0321","0.0488","0.0953","0.1135","0.1687","0.1257","0.7793"
